"subject" "activity" "timeBodyaccelerometer-mean()-X" "timeBodyaccelerometer-mean()-Y" "timeBodyaccelerometer-mean()-Z" "timeBodyaccelerometer-std()-X" "timeBodyaccelerometer-std()-Y" "timeBodyaccelerometer-std()-Z" "timeGravityaccelerometer-mean()-X" "timeGravityaccelerometer-mean()-Y" "timeGravityaccelerometer-mean()-Z" "timeGravityaccelerometer-std()-X" "timeGravityaccelerometer-std()-Y" "timeGravityaccelerometer-std()-Z" "timeBodyaccelerometerJerk-mean()-X" "timeBodyaccelerometerJerk-mean()-Y" "timeBodyaccelerometerJerk-mean()-Z" "timeBodyaccelerometerJerk-std()-X" "timeBodyaccelerometerJerk-std()-Y" "timeBodyaccelerometerJerk-std()-Z" "timeBodygyroscope-mean()-X" "timeBodygyroscope-mean()-Y" "timeBodygyroscope-mean()-Z" "timeBodygyroscope-std()-X" "timeBodygyroscope-std()-Y" "timeBodygyroscope-std()-Z" "timeBodygyroscopeJerk-mean()-X" "timeBodygyroscopeJerk-mean()-Y" "timeBodygyroscopeJerk-mean()-Z" "timeBodygyroscopeJerk-std()-X" "timeBodygyroscopeJerk-std()-Y" "timeBodygyroscopeJerk-std()-Z" "timeBodyaccelerometermagnitude-mean()" "timeBodyaccelerometermagnitude-std()" "timeGravityaccelerometermagnitude-mean()" "timeGravityaccelerometermagnitude-std()" "timeBodyaccelerometerJerkmagnitude-mean()" "timeBodyaccelerometerJerkmagnitude-std()" "timeBodygyroscopemagnitude-mean()" "timeBodygyroscopemagnitude-std()" "timeBodygyroscopeJerkmagnitude-mean()" "timeBodygyroscopeJerkmagnitude-std()" "frequencyBodyaccelerometer-mean()-X" "frequencyBodyaccelerometer-mean()-Y" "frequencyBodyaccelerometer-mean()-Z" "frequencyBodyaccelerometer-std()-X" "frequencyBodyaccelerometer-std()-Y" "frequencyBodyaccelerometer-std()-Z" "frequencyBodyaccelerometer-meanFreq()-X" "frequencyBodyaccelerometer-meanFreq()-Y" "frequencyBodyaccelerometer-meanFreq()-Z" "frequencyBodyaccelerometerJerk-mean()-X" "frequencyBodyaccelerometerJerk-mean()-Y" "frequencyBodyaccelerometerJerk-mean()-Z" "frequencyBodyaccelerometerJerk-std()-X" "frequencyBodyaccelerometerJerk-std()-Y" "frequencyBodyaccelerometerJerk-std()-Z" "frequencyBodyaccelerometerJerk-meanFreq()-X" "frequencyBodyaccelerometerJerk-meanFreq()-Y" "frequencyBodyaccelerometerJerk-meanFreq()-Z" "frequencyBodygyroscope-mean()-X" "frequencyBodygyroscope-mean()-Y" "frequencyBodygyroscope-mean()-Z" "frequencyBodygyroscope-std()-X" "frequencyBodygyroscope-std()-Y" "frequencyBodygyroscope-std()-Z" "frequencyBodygyroscope-meanFreq()-X" "frequencyBodygyroscope-meanFreq()-Y" "frequencyBodygyroscope-meanFreq()-Z" "frequencyBodyaccelerometermagnitude-mean()" "frequencyBodyaccelerometermagnitude-std()" "frequencyBodyaccelerometermagnitude-meanFreq()" "frequencybodyaccelerometerJerkmagnitude-mean()" "frequencybodyaccelerometerJerkmagnitude-std()" "frequencybodyaccelerometerJerkmagnitude-meanFreq()" "frequencybodygyroscopemagnitude-mean()" "frequencybodygyroscopemagnitude-std()" "frequencybodygyroscopemagnitude-meanFreq()" "frequencybodygyroscopeJerkmagnitude-mean()" "frequencybodygyroscopeJerkmagnitude-std()" "frequencybodygyroscopeJerkmagnitude-meanFreq()"
23 "SITTING" 0.273351251617647 -0.0133945015676471 -0.103808679294118 -0.987607636617647 -0.934933559264706 -0.905584390323529 0.936509242941176 0.1217510625 0.0630111556279412 -0.984536722205882 -0.960917426323529 -0.923953600294118 0.0770022352205882 0.0101351394211029 -0.00148823351367647 -0.984561803823529 -0.978045837794118 -0.975978995 -0.0472583464367647 -0.0684325551029412 0.0645673209117647 -0.980363734264706 -0.948109526029412 -0.9597186325 -0.0967422192647059 -0.0434602554691176 -0.0485561086867647 -0.987084633970588 -0.980727445294118 -0.988130142058824 -0.944080772941176 -0.924963263235294 -0.944080772941176 -0.924963263235294 -0.982375503382353 -0.973668776323529 -0.936593426911765 -0.937006097352941 -0.986514066029412 -0.979226997941177 -0.986325670882353 -0.953460406470588 -0.942031166764706 -0.988345258235294 -0.930781487205882 -0.896125263911765 0.0459466909620588 0.130083858026471 0.0837341059411765 -0.984550863529412 -0.978136218235294 -0.972656226029412 -0.986019630441176 -0.979564696911765 -0.977936447205882 0.285643525808824 -0.0438597429455882 0.0323132713205882 -0.977149986617647 -0.957920288823529 -0.965428833529412 -0.981523241176471 -0.943733421029412 -0.961914054264706 0.0704401990367647 -0.0826203849176471 0.137545517458824 -0.945837830147059 -0.927090118382353 0.162284907683824 -0.974121466764706 -0.972117016617647 0.199533745057059 -0.952293277205882 -0.938680776617647 0.125456560348529 -0.980707211470588 -0.978499038088235 0.0531832551514706
24 "SITTING" 0.279321118235294 -0.0154284197954412 -0.114508239264706 -0.715981338235294 -0.523049574691177 -0.805042156176471 0.249212918264706 0.485692856176471 0.10488320225 -0.976385727647059 -0.982181195588235 -0.954776569705882 0.0846514812205882 0.0142814436761765 -0.00739072817280882 -0.725216379117647 -0.594212007102941 -0.883994469852941 -0.0469472701673529 -0.0626378896073529 0.0846229969723529 -0.712698649117647 -0.703855274411765 -0.829307604117647 -0.0973993832647059 -0.0483862560529412 -0.0552455980808824 -0.705279392794118 -0.849489299117647 -0.849345588529412 -0.659069152220588 -0.682873319264706 -0.659069152220588 -0.682873319264706 -0.7169833575 -0.699485751014706 -0.664710416176471 -0.712708154617647 -0.805362440147059 -0.833189711029412 -0.708100368529412 -0.53028248225 -0.826840293823529 -0.719350356029412 -0.549259369322794 -0.808935637647059 -0.213326783897059 0.168162933661706 0.0799060793107353 -0.733563826029412 -0.609021726788235 -0.868233723823529 -0.741367035294118 -0.605939061572941 -0.898900328235294 -0.0189076843729412 -0.136654811014706 -0.0295931258117647 -0.672685221705882 -0.768245302352941 -0.805908974264706 -0.726870060294118 -0.673349493573529 -0.854008378382353 -0.116480392551471 -0.197086894432353 0.0226107005367647 -0.673364242372794 -0.738586865 0.135433379567647 -0.691329093235294 -0.711999524176471 0.194331243360294 -0.7480148225 -0.7391973575 -0.0933757192589809 -0.835624193970588 -0.841614726617647 0.0460476965885294
25 "SITTING" 0.278541482461538 -0.0147696808030769 -0.109160440476923 -0.991892828615385 -0.947457617061538 -0.965139552153846 0.865686078153846 0.208287142261538 0.167140956385077 -0.988879980615385 -0.963415016923077 -0.969459982461538 0.0752087009912308 0.00485415893230769 0.00210760835861538 -0.992278621692308 -0.982870991692308 -0.988433153384615 -0.0352052091230769 -0.0748002714615385 0.0852783892769231 -0.989907584153846 -0.981193501846154 -0.972637558615385 -0.0954801379692308 -0.0391651423907692 -0.0495595643230769 -0.992304653846154 -0.991315767692308 -0.991491387846154 -0.970409337076923 -0.960003414461538 -0.970409337076923 -0.960003414461538 -0.989545142461538 -0.988311804923077 -0.966568718615385 -0.970639125692308 -0.99286465 -0.991766403076923 -0.991405498153846 -0.959117259384615 -0.974776131230769 -0.992124279384615 -0.944842993230769 -0.962090614615385 -0.0316398345215385 0.125306723301538 0.108178546465692 -0.992478846153846 -0.982957002923077 -0.986326396461538 -0.992750109846154 -0.984068025384615 -0.989156105538462 0.176656276830769 -0.0408130188664615 0.0587166219230769 -0.988002552461538 -0.983827801076923 -0.975805890153846 -0.990550003076923 -0.979828883230769 -0.974172870615385 0.136192219210769 -0.300483308276923 0.0368690794884615 -0.967017992615385 -0.961997268307692 0.194658204369231 -0.987941825538462 -0.987618801076923 0.300439878492308 -0.979350913692308 -0.970321897230769 -0.0911441489753846 -0.991781701692308 -0.992019559538462 0.253370240815385
26 "SITTING" 0.258243530166667 -0.00713364541358974 -0.0974448692333333 -0.979768987948718 -0.94079896551282 -0.950004414102564 0.782955611794872 0.223105562025641 0.314387627435897 -0.965082925641026 -0.949286700807692 -0.944580863846154 0.0764443226333333 0.00692238958961538 -0.00780237981320513 -0.99225839525641 -0.986215215641026 -0.99000871051282 -0.0370217449628205 -0.0840648503320513 0.0711109471666667 -0.991027700512821 -0.973444813846154 -0.966441338076923 -0.095984817 -0.0403070205666667 -0.0487627204433077 -0.995882512051282 -0.993139833846154 -0.991929788974359 -0.953079994102564 -0.933602783410256 -0.953079994102564 -0.933602783410256 -0.990898435769231 -0.989986111666667 -0.954052945897436 -0.964742022307692 -0.994466446282051 -0.994033207051282 -0.982579546025641 -0.954299410641026 -0.967519149358974 -0.978755176794872 -0.937783538974359 -0.94478134025641 -0.14901757589359 0.112830239679487 0.0745313733174231 -0.992025427435897 -0.985862886410256 -0.987989982948718 -0.99329986051282 -0.987754588717949 -0.990693114358974 0.17657695075641 0.0466390168589744 0.0548784456073077 -0.990144882307692 -0.981740793333333 -0.970423693717949 -0.991318436410256 -0.969488188974359 -0.968266666923077 0.106739301755128 -0.38419769075641 0.0345111450307692 -0.952411043717949 -0.934587699141026 0.0890797482948718 -0.989481942820513 -0.989521272820513 0.336786740217949 -0.97646387 -0.963650652307692 -0.185666085064103 -0.993985447564103 -0.99420976974359 0.300529363615385
27 "SITTING" 0.273941302571429 -0.0155269799285714 -0.105521912588571 -0.988580107714286 -0.971579125714286 -0.965858735142857 0.839464714 0.212947021371429 0.276417431042857 -0.982445738 -0.982553336571429 -0.967268066 0.0779038963571429 0.004670724222 -0.00611285425957143 -0.990658097857143 -0.985097470714286 -0.988904001571429 -0.0371830822285714 -0.0797345645214286 0.0833752812157143 -0.988492425142857 -0.982067465142857 -0.975713310142857 -0.0951635808 -0.0396410809285714 -0.0503883556285714 -0.993640318285714 -0.992226442142857 -0.991766787571429 -0.979481668857143 -0.969526674714286 -0.979481668857143 -0.969526674714286 -0.989467178285714 -0.989200539571429 -0.963565474 -0.970782132714286 -0.994034710714286 -0.992112829571429 -0.988682108428571 -0.974057855571429 -0.974665817 -0.988659196428571 -0.971266062714286 -0.963220672571429 -0.0585153003971429 0.144625790198857 0.121635059074286 -0.990839607428571 -0.985238583714286 -0.987087721142857 -0.991292270714286 -0.986083114 -0.989282516857143 0.194318820804286 -0.0105794955342857 0.03477278444 -0.987207904714286 -0.984141119142857 -0.976848134285714 -0.988984618428571 -0.981037690285714 -0.977595519142857 0.0280636008338571 -0.159439066752857 0.0218168994742857 -0.974766466714286 -0.970885296857143 0.207855626508571 -0.988773269428571 -0.988531651142857 0.357920769852857 -0.979482820857143 -0.970528266285714 -0.0230774093425714 -0.992390264285714 -0.991967776285714 0.224975047905714
28 "SITTING" 0.276977629444444 -0.0185404441258333 -0.111517939555556 -0.983272806805556 -0.939905244861111 -0.936667245694444 0.907331309166667 -0.112596728361111 0.135402566816667 -0.989132499583333 -0.971766352361111 -0.956087679583333 0.0768671621527778 0.0148338232684722 0.000257854017638888 -0.976286679444444 -0.962219452777778 -0.976327426666667 -0.0339018030166667 -0.0673943850555556 0.087025401375 -0.979671983472222 -0.956316505972222 -0.9566328025 -0.0953935055833333 -0.0408007786402778 -0.0579015362166667 -0.982155662638889 -0.980713868611111 -0.971001691388889 -0.955789708611111 -0.947782703333333 -0.955789708611111 -0.947782703333333 -0.973274366805556 -0.970301646111111 -0.955175567083333 -0.951065984027778 -0.981213159305556 -0.978441918333333 -0.979820142638889 -0.946351650416667 -0.952226786666667 -0.984956708611111 -0.939885478333333 -0.9330454775 -0.0155481277013889 -0.0192655570097222 -0.00273826957083333 -0.976891804583333 -0.963054247083333 -0.972939551944444 -0.977786782222222 -0.96399042625 -0.978327769444444 0.147680902402778 -0.211341156344444 -0.0896276806138889 -0.973724326388889 -0.963117633611111 -0.954180279027778 -0.98161514125 -0.953207017222222 -0.961561036111111 0.0177422487072222 -0.320939754194444 -0.0574600312055556 -0.953928124027778 -0.952281424444444 0.0291999772481944 -0.969178686666667 -0.970823336388889 0.22911153675 -0.960297525 -0.953534292638889 -0.137706077690278 -0.979465868888889 -0.97839537 0.00249592740972222
29 "SITTING" 0.2771799775 -0.016630680375 -0.1104118192 -0.9907450195 -0.963222497833333 -0.968063878166667 0.891563755166667 0.1556594569 0.286256063666667 -0.984679151833333 -0.973604289833333 -0.966032045333333 0.0745438102516667 0.00598531404666667 0.003167700952 -0.993525560333333 -0.9840551 -0.990168733 -0.0379271112333333 -0.0755797672133333 0.0580495969166667 -0.990178704833333 -0.988334019666667 -0.971227991666667 -0.0953636995833333 -0.040001843485 -0.047000897695 -0.9933220295 -0.995319164666667 -0.9928337675 -0.978017021833333 -0.9692903165 -0.978017021833333 -0.9692903165 -0.990719807666667 -0.990531729333333 -0.962377332166667 -0.971578024666667 -0.995392308166667 -0.994905344 -0.991093963666667 -0.969609501666667 -0.975623030833333 -0.990617521 -0.961693949333333 -0.965800974333333 -0.02866874131 0.107609317655 0.210335313366667 -0.993445760166667 -0.983883193 -0.988470241 -0.9942201755 -0.985493318833333 -0.990445861666667 0.277955332916667 0.0277396724596667 0.11719232372 -0.988393569 -0.990329245333333 -0.9739335945 -0.990727755166667 -0.987259808666667 -0.972912517166667 0.0698387733133333 -0.173147233958333 -0.0194301189816667 -0.973346531833333 -0.971218019833333 0.250970927783333 -0.990093703833333 -0.989822909333333 0.33623279745 -0.980269425833333 -0.971011373 -0.0696604205566667 -0.995063049 -0.994742028 0.3077908781325
30 "SITTING" 0.268336081379032 -0.00804731295322581 -0.099515446133871 -0.983622744193548 -0.937857000806452 -0.950654041290323 0.825473836935484 0.114588392624871 0.34476602 -0.978364712258065 -0.959361306774194 -0.956635663064516 0.0760057731790323 0.00975692523887097 -0.00278161828080645 -0.988864577419355 -0.980420928387097 -0.988164381290323 -0.0358426482048387 -0.074353558416129 0.0702002598387097 -0.988132669516129 -0.976477561935484 -0.955053200806452 -0.095270767516129 -0.0407930587264516 -0.0488204595806452 -0.993868545483871 -0.992491322903226 -0.988124495645161 -0.957487221451613 -0.942901466612903 -0.957487221451613 -0.942901466612903 -0.987799055645161 -0.98605764 -0.955847323870968 -0.960641288225806 -0.993737388225806 -0.991280225 -0.985008785 -0.954076042258065 -0.966274090645161 -0.983231005483871 -0.933992577903226 -0.946203823387097 -0.122700486687097 0.00713815064193549 0.0927750236451613 -0.988775436451613 -0.980405717258064 -0.985978315322581 -0.990017564516129 -0.981902116451613 -0.988971211935484 0.136689127145161 -0.127783839180645 -0.021487476616129 -0.987034626451613 -0.982005883387097 -0.961177109516129 -0.988484803225806 -0.973804950806452 -0.95730868516129 -0.0154022432258065 -0.312781565 -0.0503841254806452 -0.959923388064516 -0.943543732580645 0.0705937003967742 -0.985826330967742 -0.985294959032258 0.318768530887097 -0.973876282903226 -0.959513937258065 -0.146608517580645 -0.991750682096774 -0.990946424516129 0.216651118587097
1 "STANDING" 0.27508865754717 -0.0169485630664151 -0.108493324141509 -0.981926960754717 -0.958574738867925 -0.966962154245283 0.458983785254717 -0.124929332292453 0.392276554840566 -0.982415392169811 -0.978248978018868 -0.973539345566038 0.0762845265566038 0.0114285413390566 -0.00331393539953774 -0.987164526698113 -0.982023466037736 -0.986129965188679 -0.0219566394178302 -0.0786341692830189 0.082085553009434 -0.98138071 -0.980505475 -0.978188175754717 -0.103166166377358 -0.040961914190566 -0.0513255431471698 -0.988160146415094 -0.991134137641509 -0.990244292264151 -0.970345733490566 -0.969463307735849 -0.970345733490566 -0.969463307735849 -0.985949217358491 -0.986791437735849 -0.966399459339623 -0.97217107490566 -0.991430145 -0.990639551226415 -0.984727706792453 -0.969911423018868 -0.97506785509434 -0.981017950943396 -0.955615033018868 -0.964547648301887 -0.0952085429983962 -0.0198531202632075 0.17626527735283 -0.988072701132075 -0.982491670377359 -0.984079820754717 -0.987369681320755 -0.982861347169811 -0.986752609150943 0.206751448293396 0.0162780818131132 0.111309263243396 -0.979728364811321 -0.983031857735849 -0.979332995660377 -0.982051995471698 -0.979329565849057 -0.979823890754717 -0.099579280990566 -0.115495299465094 0.103327743851887 -0.975404853490566 -0.970259874528302 0.105753294820755 -0.986261043584906 -0.986332857169811 0.400919003915094 -0.978581632075472 -0.972855501226415 -0.0446906410116981 -0.990945413207547 -0.990565540660377 0.247525698150094
2 "STANDING" 0.27323009962963 -0.0147977532074074 -0.107256979814815 -0.787454008888889 -0.642207884031481 -0.64589540292963 0.929406403703704 -0.240077042611111 0.0317729910351852 -0.978382400925926 -0.957300762037037 -0.939571002222222 0.0919005316574074 0.000717000912962963 -0.0310640988807037 -0.821050129444444 -0.788346694074074 -0.902821906296296 -0.004281896685 -0.104290808124074 0.0822343645611111 -0.837361837037037 -0.667107944259259 -0.821488297222222 -0.0989364172592593 -0.0379523449685185 -0.0511526233037037 -0.869421217222222 -0.877591250555556 -0.86536372537037 -0.698113969703704 -0.743654373888889 -0.698113969703704 -0.743654373888889 -0.824861143333333 -0.828032297777778 -0.695776132711111 -0.707565570644444 -0.871547386851852 -0.888561168703704 -0.801364181111111 -0.713005680431481 -0.790787923703704 -0.782957781111111 -0.631801875166667 -0.608895331262963 -0.107039110941296 -0.0113078137407407 -0.0333599960555555 -0.831028023518519 -0.801042449444444 -0.893792248888889 -0.826743305185185 -0.788678217037037 -0.910427220740741 0.0646501506425926 -0.193556622237037 -0.111645720498148 -0.814592146111111 -0.774141247592593 -0.804518096851852 -0.845930260925926 -0.618360957518518 -0.844038355555556 -0.112668994162963 -0.234436867425926 -0.01259565425 -0.763975959814815 -0.773193976296296 0.109466575981481 -0.816936382962963 -0.844015692962963 0.280925154457407 -0.776476198518519 -0.715069700796296 -0.130014613425926 -0.884619481481482 -0.902295470925926 0.247443788685185
3 "STANDING" 0.276244058081967 -0.0158306306762295 -0.10789814522641 -0.974012769754098 -0.920956252295082 -0.933358653934426 0.769940037295082 -0.075028369147541 0.065097142495082 -0.976378041229508 -0.959120443934426 -0.939835888196721 0.0770769470318853 0.00611050579016393 -0.00159870672491803 -0.972427842213115 -0.961091449016393 -0.979196493606557 -0.0331931766519672 -0.0673483364368852 0.0820565595868852 -0.940081892377049 -0.950336143442623 -0.94251424352459 -0.098170417147541 -0.0426033344754098 -0.0486918847245902 -0.963755177295082 -0.97811941852459 -0.974230736065574 -0.942955723688525 -0.933449397540984 -0.942955723688525 -0.933449397540984 -0.972705207540984 -0.966472750409836 -0.921969679180328 -0.92043163204918 -0.976087170655738 -0.972125396803279 -0.971308504836066 -0.93309966204918 -0.953266977704918 -0.975394619508197 -0.919400568278689 -0.928428124016393 -0.073774325197541 -0.0197626921991803 0.0738231690188525 -0.972728555327869 -0.961935144754098 -0.976070289590164 -0.974725880655738 -0.963044874918033 -0.980967180819672 0.136092099704426 -0.104809196668033 -0.0277215040409836 -0.939023046557377 -0.957156428360656 -0.945374571065574 -0.941337345081967 -0.947147388360656 -0.947171467786885 -0.0930750856311475 -0.208940557890164 -0.0660403880198361 -0.944735339016393 -0.93745507647541 0.0333607419204098 -0.966388143770492 -0.965647725327869 0.255491773677869 -0.941764888852459 -0.921161221147541 -0.179494594631066 -0.973835991147541 -0.971677895491803 0.157781205053279
4 "STANDING" 0.266262705517857 -0.0225103361428571 -0.103002116276786 -0.197308440071429 0.0348702965464286 -0.196782046208929 0.904776248928571 -0.329202272678571 -0.101100528732143 -0.952276441428571 -0.940903172678571 -0.9031161775 0.0654828112571429 0.0320238993357143 9.42536573214295e-05 -0.263909586464286 -0.218602076696429 -0.650140104642857 -0.0111275548946429 -0.104249773132143 0.0739885828571429 -0.406625007405357 -0.264322757130357 -0.463702298785714 -0.113014300367857 -0.0462869053928571 -0.0458061684708929 -0.451782544196429 -0.654037912142857 -0.496452785232143 -0.0722376627321429 -0.195583168803571 -0.0722376627321429 -0.195583168803571 -0.325835806785714 -0.288361043982143 -0.158611467178571 -0.192560375732143 -0.55688937875 -0.625013172678571 -0.2240458545 -0.0637742930875 -0.434972454464286 -0.188486582791071 0.0139230738678571 -0.153253156453571 -0.39171173125 -0.0490008444285714 -0.307184731305357 -0.287807696908929 -0.249753606857143 -0.61983898625 -0.305836605232143 -0.238710934576786 -0.679109604107143 -0.311194047696429 -0.4351957375 -0.410395689714286 -0.319159046196429 -0.449179601964286 -0.372451218782143 -0.439209419482143 -0.182112939107143 -0.54777758625 -0.161191257430357 -0.345565691176786 -0.0359237337482143 -0.172617162142857 -0.337039412748214 -0.0137875177803571 -0.246867045639286 -0.350556092283929 0.0731559292142857 -0.334553697375 -0.242459272678571 -0.156934723390357 -0.61141711 -0.671860629107143 0.111032529939286
5 "STANDING" 0.278876925982143 -0.0126088926297321 -0.105277439794643 -0.977669356964286 -0.912754196517857 -0.915932309285714 0.866151895089286 -0.0219767462714286 0.223035932053571 -0.979640966964286 -0.953658931696429 -0.940143195535714 0.0750040602857143 0.00358813852919643 -0.00683437375139286 -0.974754967321429 -0.954627296160714 -0.976029242410714 -0.029237630075625 -0.0648519834910714 0.07908617026875 -0.936342359285714 -0.953674370089286 -0.937175347232143 -0.0960380326758929 -0.0399028371464286 -0.0484181163029464 -0.962542292321429 -0.975943473214286 -0.966400161964286 -0.936748623125 -0.922862000535714 -0.936748623125 -0.922862000535714 -0.971445927767857 -0.964352235357143 -0.925695772946429 -0.908779905714286 -0.973860851875 -0.968398438125 -0.975262969732143 -0.92681710375 -0.944705387410714 -0.978909224017857 -0.911365457758929 -0.908546600267857 -0.0321969849357143 0.00350190160535714 0.01961230105 -0.974986178303571 -0.954697109821429 -0.972192344464286 -0.976903353303571 -0.957973628392857 -0.978617395982143 0.169530996965179 -0.108015874717589 0.0124536570276786 -0.936152242053571 -0.95921479875 -0.938769129107143 -0.937815514107143 -0.951376245446429 -0.942822714464286 -0.162574379708036 -0.234996709338393 -0.0997038770875 -0.938472213482143 -0.926909641071429 0.00913982825473214 -0.96333082 -0.964741588482143 0.23265753106875 -0.93541148 -0.909261483035714 -0.178296877085714 -0.9706789925 -0.967595883125 0.04183651450625
6 "STANDING" 0.267901813473684 -0.0202398629891228 -0.123693297596491 -0.550335623254386 -0.37793786263693 -0.499311070318421 0.887410641052632 -0.28940367745614 -0.133473781495614 -0.959062776403509 -0.956070279385965 -0.921959997719298 0.0774706347665789 0.0321804089232456 -0.00141019735877193 -0.506106484561404 -0.434917267540351 -0.636968351447368 -0.0281727849314035 -0.0657599368535088 0.0768644018140351 -0.643669258710526 -0.561860238298246 -0.547442375605263 -0.10487034122807 -0.0473982231491228 -0.0540321086131579 -0.557521738017544 -0.639800845508772 -0.64511923183421 -0.452036469874561 -0.538126720289474 -0.452036469874561 -0.538126720289474 -0.492596916789474 -0.501604452578947 -0.499832814035088 -0.578346040255263 -0.612882008008772 -0.659411944139474 -0.53774217238693 -0.390404383198246 -0.53189138426579 -0.556526267850877 -0.411333939267982 -0.523330507571053 -0.0730708743622807 -0.00991142281578947 0.0722286965781316 -0.526790112655263 -0.476214733626316 -0.607853901403509 -0.529997429833333 -0.428333262444737 -0.664599409981579 0.00308445643859649 -0.290766545446491 -0.158791411982456 -0.537474541666667 -0.544836670711404 -0.512726294436842 -0.678630347675439 -0.577258486036842 -0.602475973850877 -0.0484665548739474 -0.103915297532456 -0.0857165588210526 -0.493842835613158 -0.638517709684211 0.134379252020175 -0.487196482768421 -0.53024753287807 0.211043406027193 -0.577608745385965 -0.654637743842105 0.105429120403509 -0.663061742394737 -0.682301046482456 0.122620983254386
